accident_id,county,date,time,latitude,longitude,severity,casualties,vehicles_involved,road_type,lighting,datetime,hour,day_of_week,month,is_weekend,is_rush_hour,accident_severity_index,temperature_mean,precipitation_sum,windspeed_max,population,traffic_index,rain_flag,wind_flag,weather_impact_score,accidents_per_100k_proxy
ACC-004607,Dublin,2025-04-23,06:53:00,53.31875588304336,-6.350263277106346,1,0,2,Urban,Daylight,2025-04-23 06:53:00,6,Wednesday,4,False,0,0.9500000000000001,10.3,0.5,26.2,1453000,1.0,0,1,1.0110000000000001,0.13764624913971094
ACC-004608,Cork,2023-12-10,14:52:00,51.82605663937681,-8.500202810800841,1,0,1,Rural,Daylight,2023-12-10 14:52:00,14,Sunday,12,True,0,0.75,9.4,15.6,35.5,584000,0.72,1,1,8.235,0.2945205479452055
ACC-004609,Kerry,2024-03-29,08:33:00,52.19132631687762,-9.708515860367292,3,2,3,Urban,Daylight,2024-03-29 08:33:00,8,Friday,3,False,1,2.7500000000000004,5.2,1.2,15.3,156000,0.42,1,0,2.199,0.9102564102564101
ACC-004610,Dublin,2024-08-14,21:44:00,53.2808799359517,-6.344625501853425,1,2,3,Rural,Daylight,2024-08-14 21:44:00,21,Wednesday,8,False,0,1.6500000000000001,15.5,0.0,18.1,1453000,1.0,0,0,0.543,0.13764624913971094
ACC-004611,Dublin,2024-05-24,22:07:00,53.39242516934065,-6.312125192137387,3,2,2,Urban,Darkness,2024-05-24 22:07:00,22,Friday,5,False,0,2.5500000000000003,11.5,0.9,19.7,1453000,1.0,0,0,0.996,0.13764624913971094
ACC-004612,Wexford,2023-03-08,10:34:00,52.35238108912603,-6.61526251622651,1,1,1,Rural,Daylight,2023-03-08 10:34:00,10,Wednesday,3,False,0,1.0,3.7,1.9,32.6,163000,0.46,1,1,3.408,0.8957055214723927
ACC-004613,Dublin,2025-07-21,19:28:00,53.38807047022587,-6.376218593806658,1,1,3,Urban,Daylight,2025-07-21 19:28:00,19,Monday,7,False,0,1.4000000000000001,16.3,51.9,26.7,1453000,1.0,1,1,24.156,0.13764624913971094
ACC-004614,Limerick,2025-08-12,07:49:00,52.74725195834823,-8.638488890333988,2,4,2,Motorway,Darkness,2025-08-12 07:49:00,7,Tuesday,8,False,1,2.5,20.0,0.0,9.3,210000,0.5,0,0,0.279,0.7142857142857142
ACC-004615,Wexford,2023-03-31,19:54:00,52.39067413146056,-6.49803626855628,1,1,1,Urban,Darkness,2023-03-31 19:54:00,19,Friday,3,False,0,1.0,9.7,9.2,23.0,163000,0.46,1,0,4.905,0.8957055214723927
ACC-004616,Kerry,2023-07-02,14:18:00,52.12008448774115,-9.379863478391988,2,0,1,Motorway,Daylight,2023-07-02 14:18:00,14,Sunday,7,True,0,1.3,13.9,0.4,24.2,156000,0.42,0,0,0.906,0.9102564102564101
ACC-004617,Waterford,2023-04-28,13:15:00,52.221515928634176,-7.037964465233302,1,2,1,Urban,Darkness,2023-04-28 13:15:00,13,Friday,4,False,0,1.25,12.4,1.6,12.9,127000,0.44,1,0,1.1070000000000002,1.1338582677165354
ACC-004618,Dublin,2023-01-07,04:30:00,53.36333614033399,-6.3578710572723045,4,1,1,Rural,Darkness,2023-01-07 04:30:00,4,Saturday,1,True,0,2.6500000000000004,8.9,3.1,37.3,1453000,1.0,1,1,2.7889999999999997,0.13764624913971094
ACC-004619,Dublin,2023-06-22,07:05:00,53.29039389854452,-6.164121102359519,1,2,3,Urban,Darkness,2023-06-22 07:05:00,7,Thursday,6,False,1,1.6500000000000001,16.0,0.1,16.7,1453000,1.0,0,0,0.546,0.13764624913971094
ACC-004620,Galway,2025-05-17,14:45:00,53.260458612718125,-9.072449647152316,2,1,2,Rural,Daylight,2025-05-17 14:45:00,14,Saturday,5,True,0,1.75,15.6,0.0,14.8,292000,0.55,0,0,0.444,0.5308219178082193
ACC-004621,Limerick,2024-01-25,16:10:00,52.598883779080985,-8.71735127138079,1,0,2,Rural,Daylight,2024-01-25 16:10:00,16,Thursday,1,False,1,0.9500000000000001,11.1,11.4,31.7,210000,0.5,1,1,6.0809999999999995,0.7142857142857142
ACC-004622,Kerry,2024-05-07,22:30:00,52.08954857611416,-9.51871560138574,1,0,2,Rural,Darkness,2024-05-07 22:30:00,22,Tuesday,5,False,0,0.9500000000000001,12.1,0.1,10.9,156000,0.42,0,0,0.372,0.9102564102564101
ACC-004623,Limerick,2024-09-30,20:00:00,52.65639829050843,-8.593635444570232,1,3,1,Urban,Darkness,2024-09-30 20:00:00,20,Monday,9,False,0,1.5,11.7,0.3,20.0,210000,0.5,0,0,0.735,0.7142857142857142
ACC-004624,Dublin,2023-06-05,14:59:00,53.31506878372233,-6.156840498537534,1,0,1,Urban,Darkness,2023-06-05 14:59:00,14,Monday,6,False,0,0.75,15.2,0.0,15.6,1453000,1.0,0,0,0.46799999999999997,0.13764624913971094
ACC-004625,Cork,2023-12-20,11:49:00,51.9736045498283,-8.379448801819644,1,0,2,Urban,Daylight,2023-12-20 11:49:00,11,Wednesday,12,False,0,0.9500000000000001,10.0,0.4,26.7,584000,0.72,0,1,0.981,0.2945205479452055
ACC-004626,Galway,2024-02-26,21:25:00,53.1655574162908,-9.269852818004733,2,0,2,Urban,Darkness,2024-02-26 21:25:00,21,Monday,2,False,0,1.5,6.3,0.0,20.5,292000,0.55,0,0,1.54,0.5308219178082193
ACC-004627,Kerry,2023-02-25,22:36:00,52.236482455830505,-9.507327101073924,4,3,1,Urban,Daylight,2023-02-25 22:36:00,22,Saturday,2,True,0,3.1500000000000004,5.1,0.0,14.0,156000,0.42,0,0,1.645,0.9102564102564101
ACC-004628,Kilkenny,2023-12-16,07:39:00,52.55798383379879,-7.332715663956071,4,2,2,Urban,Daylight,2023-12-16 07:39:00,7,Saturday,12,True,1,3.1,10.0,0.4,22.5,103000,0.4,0,0,0.855,1.3592233009708736
ACC-004629,Limerick,2025-01-08,05:41:00,52.64508084533978,-8.565357743843588,1,1,2,Urban,Daylight,2025-01-08 05:41:00,5,Wednesday,1,False,0,1.2000000000000002,-3.0,0.0,15.7,210000,0.5,0,0,3.721,0.7142857142857142
ACC-004630,Dublin,2025-02-11,18:33:00,53.34063624310456,-6.267217558417956,3,2,3,Rural,Daylight,2025-02-11 18:33:00,18,Tuesday,2,False,1,2.7500000000000004,5.6,3.3,22.7,1453000,1.0,1,0,3.266,0.13764624913971094
ACC-004631,Kerry,2024-04-16,14:32:00,52.10706918403747,-9.436932283620411,2,2,1,Urban,Daylight,2024-04-16 14:32:00,14,Tuesday,4,False,0,1.8,8.2,1.4,22.7,156000,0.42,1,0,1.7610000000000001,0.9102564102564101
ACC-004632,Kerry,2025-03-05,15:00:00,52.16627026144784,-9.445722972786314,1,2,2,Urban,Daylight,2025-03-05 15:00:00,15,Wednesday,3,False,0,1.4500000000000002,9.5,0.0,26.1,156000,0.42,0,1,0.908,0.9102564102564101
ACC-004633,Cork,2023-06-17,21:57:00,51.921621882262805,-8.459323552248234,3,1,2,Rural,Daylight,2023-06-17 21:57:00,21,Saturday,6,True,0,2.3000000000000003,16.3,6.9,16.6,584000,0.72,1,0,3.6030000000000006,0.2945205479452055
ACC-004634,Waterford,2023-08-21,03:57:00,52.23509742917653,-7.078432487783259,3,3,2,Urban,Darkness,2023-08-21 03:57:00,3,Monday,8,False,0,2.8000000000000003,17.0,1.7,28.4,127000,0.44,1,1,1.617,1.1338582677165354
ACC-004635,Kerry,2023-03-24,09:03:00,52.207892057958766,-9.71893566904468,3,2,2,Urban,Darkness,2023-03-24 09:03:00,9,Friday,3,False,1,2.5500000000000003,8.0,6.9,32.4,156000,0.42,1,1,4.577,0.9102564102564101
ACC-004636,Wexford,2025-09-08,06:09:00,52.38469838993843,-6.520403495501568,1,1,1,Urban,Daylight,2025-09-08 06:09:00,6,Monday,9,False,0,1.0,13.1,0.9,22.0,163000,0.46,0,0,1.065,0.8957055214723927
ACC-004637,Wexford,2023-05-12,00:08:00,52.446045309005,-6.484546142429258,2,0,1,Rural,Daylight,2023-05-12 00:08:00,0,Friday,5,False,0,1.3,12.2,0.0,20.2,163000,0.46,0,0,0.606,0.8957055214723927
ACC-004638,Galway,2025-10-22,05:11:00,53.29259887800465,-9.177731482357142,2,1,1,Rural,Darkness,2025-10-22 05:11:00,5,Wednesday,10,False,0,1.55,9.5,11.6,22.3,292000,0.55,1,0,6.013999999999999,0.5308219178082193
ACC-004639,Limerick,2023-09-18,01:44:00,52.60093061282203,-8.54275607227565,3,2,1,Urban,Daylight,2023-09-18 01:44:00,1,Monday,9,False,0,2.3500000000000005,12.8,2.2,26.7,210000,0.5,1,1,1.791,0.7142857142857142
ACC-004640,Cork,2025-02-07,06:04:00,51.94703898496997,-8.435751757600833,2,1,2,Urban,Daylight,2025-02-07 06:04:00,6,Friday,2,False,0,1.75,3.9,0.0,21.8,584000,0.72,0,0,2.179,0.2945205479452055
ACC-004641,Dublin,2024-11-06,23:39:00,53.39254096540426,-6.230638264256482,2,0,1,Rural,Daylight,2024-11-06 23:39:00,23,Wednesday,11,False,0,1.3,14.2,0.1,20.8,1453000,1.0,0,0,0.669,0.13764624913971094
ACC-004642,Cork,2023-05-09,18:47:00,51.86748238725953,-8.58823907966587,2,0,4,Rural,Darkness,2023-05-09 18:47:00,18,Tuesday,5,False,1,1.9000000000000001,12.0,4.7,20.5,584000,0.72,1,0,2.73,0.2945205479452055
ACC-004643,Dublin,2024-12-05,02:34:00,53.38537004778984,-6.238650028992451,1,1,3,Urban,Darkness,2024-12-05 02:34:00,2,Thursday,12,False,0,1.4000000000000001,10.0,9.9,31.0,1453000,1.0,1,1,5.385,0.13764624913971094
ACC-004644,Kilkenny,2023-11-14,18:26:00,52.61988871432297,-7.026616659857163,2,1,3,Urban,Darkness,2023-11-14 18:26:00,18,Tuesday,11,False,1,1.9500000000000002,9.2,1.3,22.7,103000,0.4,1,0,1.4660000000000002,1.3592233009708736
ACC-004645,Kerry,2025-01-18,07:46:00,52.18329860868652,-9.48032803106848,2,1,2,Rural,Daylight,2025-01-18 07:46:00,7,Saturday,1,True,1,1.75,9.9,0.0,30.8,156000,0.42,0,1,0.9489999999999998,0.9102564102564101
ACC-004646,Galway,2024-04-15,03:22:00,53.25653270683187,-9.14791018758793,2,2,1,Rural,Daylight,2024-04-15 03:22:00,3,Monday,4,False,0,1.8,8.0,4.0,37.4,292000,0.55,1,1,3.4219999999999997,0.5308219178082193
ACC-004647,Kerry,2024-08-11,12:57:00,52.247801189945584,-9.512372892987472,2,2,1,Urban,Daylight,2024-08-11 12:57:00,12,Sunday,8,True,0,1.8,16.3,2.2,23.7,156000,0.42,1,0,1.701,0.9102564102564101
ACC-004648,Kilkenny,2023-05-20,22:19:00,52.59786469020988,-7.199054308026932,4,1,1,Urban,Darkness,2023-05-20 22:19:00,22,Saturday,5,True,0,2.6500000000000004,13.8,2.2,8.5,103000,0.4,1,0,1.245,1.3592233009708736
ACC-004649,Galway,2023-01-27,04:59:00,53.26622325504761,-9.054669502259047,2,1,3,Rural,Daylight,2023-01-27 04:59:00,4,Friday,1,False,0,1.9500000000000002,5.0,0.0,10.9,292000,0.55,0,0,1.577,0.5308219178082193
ACC-004650,Dublin,2023-07-13,23:16:00,53.3433312672649,-6.270004687620513,1,1,2,Rural,Darkness,2023-07-13 23:16:00,23,Thursday,7,False,0,1.2000000000000002,15.2,0.5,10.8,1453000,1.0,0,0,0.549,0.13764624913971094
ACC-004651,Kilkenny,2024-10-27,18:40:00,52.702300416879694,-7.277852727101595,2,1,2,Rural,Daylight,2024-10-27 18:40:00,18,Sunday,10,True,1,1.75,8.1,5.3,18.1,103000,0.4,1,0,3.403,1.3592233009708736
ACC-004652,Galway,2025-07-06,04:41:00,53.25659849299304,-9.061150125906432,4,3,3,Motorway,Daylight,2025-07-06 04:41:00,4,Sunday,7,True,0,3.5500000000000003,14.9,2.0,27.3,292000,0.55,1,1,1.7189999999999999,0.5308219178082193
ACC-004653,Waterford,2023-12-06,10:02:00,52.148751196590105,-7.059856745187656,2,2,2,Rural,Daylight,2023-12-06 10:02:00,10,Wednesday,12,False,0,2.0,8.2,15.1,34.3,127000,0.44,1,1,8.274000000000001,1.1338582677165354
ACC-004654,Dublin,2023-10-30,15:59:00,53.34327614703778,-6.05104420549414,1,1,2,Motorway,Darkness,2023-10-30 15:59:00,15,Monday,10,False,0,1.2000000000000002,9.0,0.4,13.8,1453000,1.0,0,0,0.8440000000000001,0.13764624913971094
ACC-004655,Waterford,2023-04-25,08:27:00,52.28672852700399,-7.003643409358158,2,0,2,Urban,Daylight,2023-04-25 08:27:00,8,Tuesday,4,False,1,1.5,6.3,1.1,19.1,127000,0.44,1,0,1.993,1.1338582677165354
ACC-004656,Limerick,2023-06-20,19:32:00,52.52980858450137,-8.685498090157271,2,1,3,Motorway,Daylight,2023-06-20 19:32:00,19,Tuesday,6,False,0,1.9500000000000002,15.5,9.5,12.8,210000,0.5,1,0,4.659000000000001,0.7142857142857142
ACC-004657,Dublin,2025-08-11,21:25:00,53.27423736418663,-6.373545680193305,1,0,4,Rural,Darkness,2025-08-11 21:25:00,21,Monday,8,False,0,1.35,18.7,1.3,15.8,1453000,1.0,1,0,1.0590000000000002,0.13764624913971094
ACC-004658,Cork,2025-09-25,14:02:00,51.96039631388734,-8.654690942460366,1,1,1,Urban,Daylight,2025-09-25 14:02:00,14,Thursday,9,False,0,1.0,12.0,0.0,19.6,584000,0.72,0,0,0.5880000000000001,0.2945205479452055
ACC-004659,Kilkenny,2023-01-01,08:15:00,52.60605474498652,-7.295655784103899,2,0,3,Urban,Daylight,2023-01-01 08:15:00,8,Sunday,1,True,1,1.7000000000000002,4.3,6.8,13.2,103000,0.4,1,0,4.881,1.3592233009708736
ACC-004660,Kilkenny,2024-05-20,00:53:00,52.68833421490201,-7.278673734535229,2,1,1,Urban,Daylight,2024-05-20 00:53:00,0,Monday,5,False,0,1.55,15.4,1.3,15.5,103000,0.4,1,0,1.05,1.3592233009708736
ACC-004661,Kilkenny,2025-05-14,11:04:00,52.636619678883264,-7.304944069315441,1,2,1,Urban,Darkness,2025-05-14 11:04:00,11,Wednesday,5,False,0,1.25,14.7,0.1,15.8,103000,0.4,0,0,0.519,1.3592233009708736
ACC-004662,Kilkenny,2025-06-16,04:34:00,52.56130834275364,-7.2981415960860385,3,2,3,Urban,Daylight,2025-06-16 04:34:00,4,Monday,6,False,0,2.7500000000000004,14.9,0.0,22.5,103000,0.4,0,0,0.6749999999999999,1.3592233009708736
ACC-004663,Galway,2024-11-16,01:07:00,53.365457618969714,-9.080262851437,3,1,2,Urban,Daylight,2024-11-16 01:07:00,1,Saturday,11,True,0,2.3000000000000003,10.0,0.8,18.1,292000,0.55,0,0,0.903,0.5308219178082193
ACC-004664,Cork,2024-11-17,23:03:00,51.93616442655164,-8.455152631098318,3,2,2,Urban,Darkness,2024-11-17 23:03:00,23,Sunday,11,True,0,2.5500000000000003,8.9,1.5,19.1,584000,0.72,1,0,1.5230000000000001,0.2945205479452055
ACC-004665,Cork,2023-09-14,08:16:00,51.78970350901087,-8.571574577211244,3,0,2,Urban,Daylight,2023-09-14 08:16:00,8,Thursday,9,False,1,2.0500000000000003,13.9,20.3,14.1,584000,0.72,1,0,9.558,0.2945205479452055
ACC-004666,Kilkenny,2025-08-27,22:38:00,52.68978709877563,-7.230983425507053,3,1,3,Rural,Daylight,2025-08-27 22:38:00,22,Wednesday,8,False,0,2.5,14.8,12.1,26.3,103000,0.4,1,1,6.234,1.3592233009708736
ACC-004667,Dublin,2023-06-24,18:25:00,53.316756934733526,-6.221396508992453,3,0,2,Rural,Darkness,2023-06-24 18:25:00,18,Saturday,6,True,1,2.0500000000000003,20.5,0.6,25.6,1453000,1.0,0,1,1.038,0.13764624913971094
ACC-004668,Cork,2025-10-11,02:11:00,51.886876496906034,-8.542229039630381,4,2,2,Urban,Daylight,2025-10-11 02:11:00,2,Saturday,10,True,0,3.1,8.5,0.0,9.5,584000,0.72,0,0,0.6599999999999999,0.2945205479452055
ACC-004669,Galway,2024-11-05,21:11:00,53.358812685369976,-8.956230279332454,1,0,1,Rural,Darkness,2024-11-05 21:11:00,21,Tuesday,11,False,0,0.75,12.1,0.2,18.2,292000,0.55,0,0,0.6359999999999999,0.5308219178082193
ACC-004670,Cork,2025-07-09,04:13:00,51.74729360246458,-8.477022877939605,3,4,1,Rural,Daylight,2025-07-09 04:13:00,4,Wednesday,7,False,0,2.8500000000000005,17.4,0.0,14.8,584000,0.72,0,0,0.444,0.2945205479452055
ACC-004671,Dublin,2024-09-24,16:02:00,53.21147910588402,-6.216701988813077,1,1,3,Urban,Daylight,2024-09-24 16:02:00,16,Tuesday,9,False,1,1.4000000000000001,12.2,0.0,20.3,1453000,1.0,0,0,0.6090000000000001,0.13764624913971094
ACC-004672,Galway,2025-11-23,15:14:00,53.20040379361015,-9.293144747545114,1,1,2,Motorway,Daylight,2025-11-23 15:14:00,15,Sunday,11,True,0,1.2000000000000002,7.6,8.3,33.8,292000,0.55,1,1,5.349,0.5308219178082193
ACC-004673,Waterford,2023-05-28,04:13:00,52.30113787516603,-7.182932063636794,4,2,1,Rural,Daylight,2023-05-28 04:13:00,4,Sunday,5,True,0,2.9000000000000004,14.2,0.2,14.6,127000,0.44,0,0,0.528,1.1338582677165354
ACC-004674,Dublin,2024-07-12,19:30:00,53.36628196434023,-6.158383388378367,2,3,2,Urban,Darkness,2024-07-12 19:30:00,19,Friday,7,False,0,2.25,13.9,0.2,17.1,1453000,1.0,0,0,0.603,0.13764624913971094
ACC-004675,Dublin,2024-07-27,20:59:00,53.242472491717145,-6.35005844968247,1,0,2,Urban,Daylight,2024-07-27 20:59:00,20,Saturday,7,True,0,0.9500000000000001,15.9,2.6,11.4,1453000,1.0,1,0,1.5120000000000002,0.13764624913971094
ACC-004676,Galway,2023-08-31,13:52:00,53.23549526190779,-8.9548131069418,1,2,1,Urban,Daylight,2023-08-31 13:52:00,13,Thursday,8,False,0,1.25,15.0,13.8,18.4,292000,0.55,1,0,6.7620000000000005,0.5308219178082193
ACC-004677,Dublin,2025-02-19,09:35:00,53.3261820236986,-6.264146895858396,3,2,3,Urban,Darkness,2025-02-19 09:35:00,9,Wednesday,2,False,1,2.7500000000000004,9.2,13.9,37.8,1453000,1.0,1,1,7.5889999999999995,0.13764624913971094
ACC-004678,Galway,2025-11-14,22:29:00,53.16795225896193,-9.06049061492413,1,1,1,Motorway,Daylight,2025-11-14 22:29:00,22,Friday,11,False,0,1.0,8.6,0.0,38.8,292000,0.55,0,1,1.514,0.5308219178082193
ACC-004679,Kerry,2025-07-06,20:29:00,52.08466677808213,-9.62757881382939,3,1,2,Rural,Daylight,2025-07-06 20:29:00,20,Sunday,7,True,0,2.3000000000000003,14.3,2.5,27.3,156000,0.42,1,1,1.944,0.9102564102564101
ACC-004680,Wexford,2025-08-27,22:29:00,52.39210764941164,-6.385485265654899,1,1,2,Rural,Daylight,2025-08-27 22:29:00,22,Wednesday,8,False,0,1.2000000000000002,16.1,6.6,32.9,163000,0.46,1,1,3.957,0.8957055214723927
ACC-004681,Kerry,2024-08-29,19:01:00,52.29634924409297,-9.522400254393858,1,1,1,Motorway,Daylight,2024-08-29 19:01:00,19,Thursday,8,False,0,1.0,13.8,1.1,14.3,156000,0.42,1,0,0.9240000000000002,0.9102564102564101
ACC-004682,Kerry,2024-04-27,10:11:00,52.24069910230169,-9.496801594326474,2,1,2,Urban,Darkness,2024-04-27 10:11:00,10,Saturday,4,True,0,1.75,6.2,0.1,16.5,156000,0.42,0,0,1.4899999999999998,0.9102564102564101
ACC-004683,Wexford,2023-08-26,19:48:00,52.29861492530871,-6.38165880773379,1,0,1,Motorway,Daylight,2023-08-26 19:48:00,19,Saturday,8,True,0,0.75,14.7,1.0,20.9,163000,0.46,0,0,1.077,0.8957055214723927
ACC-004684,Dublin,2023-07-07,12:09:00,53.32285573929946,-6.255199713092915,1,1,1,Rural,Daylight,2023-07-07 12:09:00,12,Friday,7,False,0,1.0,18.1,6.4,31.9,1453000,1.0,1,1,3.837,0.13764624913971094
ACC-004685,Galway,2024-11-17,12:07:00,53.29109591696193,-9.15834737985432,2,0,1,Urban,Darkness,2024-11-17 12:07:00,12,Sunday,11,True,0,1.3,9.3,1.7,18.8,292000,0.55,1,0,1.504,0.5308219178082193
ACC-004686,Cork,2024-07-19,19:04:00,51.94143431293376,-8.50084258056272,1,0,2,Urban,Daylight,2024-07-19 19:04:00,19,Friday,7,False,0,0.9500000000000001,15.7,0.4,22.4,584000,0.72,0,0,0.852,0.2945205479452055
ACC-004687,Dublin,2023-01-13,06:13:00,53.248189982042994,-6.35882318019168,1,0,1,Urban,Daylight,2023-01-13 06:13:00,6,Friday,1,False,0,0.75,7.6,0.6,52.4,1453000,1.0,0,1,2.442,0.13764624913971094
ACC-004688,Galway,2023-11-07,21:30:00,53.34300353358417,-9.228825372489592,2,1,2,Motorway,Daylight,2023-11-07 21:30:00,21,Tuesday,11,False,0,1.75,9.0,1.0,21.5,292000,0.55,0,0,1.345,0.5308219178082193
ACC-004689,Dublin,2025-01-18,00:15:00,53.35938112531333,-6.413715309045301,4,1,2,Urban,Darkness,2025-01-18 00:15:00,0,Saturday,1,True,0,2.85,8.3,0.0,18.0,1453000,1.0,0,0,0.9649999999999999,0.13764624913971094
ACC-004690,Limerick,2024-05-21,15:46:00,52.62329418747765,-8.583324685356244,1,0,2,Urban,Daylight,2024-05-21 15:46:00,15,Tuesday,5,False,0,0.9500000000000001,13.5,7.3,14.6,210000,0.5,1,0,3.7230000000000003,0.7142857142857142
ACC-004691,Dublin,2025-12-25,20:04:00,53.41342675245386,-6.243226439616774,2,2,1,Urban,Darkness,2025-12-25 20:04:00,20,Thursday,12,False,0,1.8,6.5,0.0,27.5,1453000,1.0,0,1,1.7,0.13764624913971094
ACC-004692,Wexford,2025-07-15,03:06:00,52.36943079730276,-6.373047777436742,1,0,2,Rural,Darkness,2025-07-15 03:06:00,3,Tuesday,7,False,0,0.9500000000000001,16.1,6.4,38.2,163000,0.46,1,1,4.026000000000001,0.8957055214723927
ACC-004693,Dublin,2024-09-16,02:40:00,53.46015417765849,-6.1234250056716135,3,4,1,Urban,Daylight,2024-09-16 02:40:00,2,Monday,9,False,0,2.8500000000000005,13.3,0.0,18.8,1453000,1.0,0,0,0.5640000000000001,0.13764624913971094
ACC-004694,Galway,2025-03-02,22:52:00,53.29233836791224,-8.937264649992594,3,3,2,Urban,Daylight,2025-03-02 22:52:00,22,Sunday,3,True,0,2.8000000000000003,7.9,0.0,32.4,292000,0.55,0,1,1.4969999999999999,0.5308219178082193
ACC-004695,Cork,2025-04-06,23:09:00,52.00474824053122,-8.458184490135604,4,2,2,Rural,Daylight,2025-04-06 23:09:00,23,Sunday,4,True,0,3.1,10.1,0.0,23.4,584000,0.72,0,0,0.702,0.2945205479452055
ACC-004696,Cork,2023-01-10,18:25:00,51.840938496967055,-8.595326711827006,2,2,4,Urban,Darkness,2023-01-10 18:25:00,18,Tuesday,1,False,1,2.4000000000000004,9.9,19.9,34.0,584000,0.72,1,1,10.0,0.2945205479452055
ACC-004697,Limerick,2024-02-07,10:07:00,52.62528227828194,-8.520313146419422,1,1,4,Urban,Daylight,2024-02-07 10:07:00,10,Wednesday,2,False,0,1.6,3.7,1.1,15.1,210000,0.5,1,0,2.5229999999999997,0.7142857142857142
ACC-004698,Cork,2024-04-18,19:48:00,51.94940305950594,-8.373901566872716,2,2,2,Urban,Darkness,2024-04-18 19:48:00,19,Thursday,4,False,0,2.0,9.3,0.0,17.4,584000,0.72,0,0,0.6969999999999997,0.2945205479452055
ACC-004699,Cork,2023-12-14,12:49:00,51.8737221430494,-8.489387551189465,2,0,2,Urban,Daylight,2023-12-14 12:49:00,12,Thursday,12,False,0,1.5,8.2,1.0,12.6,584000,0.72,0,0,1.2780000000000002,0.2945205479452055
ACC-004700,Kilkenny,2023-11-28,02:28:00,52.74206715193233,-7.194736125367992,3,2,1,Urban,Daylight,2023-11-28 02:28:00,2,Tuesday,11,False,0,2.3500000000000005,2.4,0.0,13.1,103000,0.4,0,0,2.293,1.3592233009708736
ACC-004701,Limerick,2025-06-02,10:06:00,52.67575596776478,-8.694082867313018,1,1,2,Urban,Daylight,2025-06-02 10:06:00,10,Monday,6,False,0,1.2000000000000002,11.7,17.0,36.2,210000,0.5,1,1,8.736,0.7142857142857142
ACC-004702,Kilkenny,2025-03-22,12:04:00,52.62887370989286,-7.287672898800673,3,0,2,Urban,Daylight,2025-03-22 12:04:00,12,Saturday,3,True,0,2.0500000000000003,8.2,3.0,33.9,103000,0.4,1,1,2.817,1.3592233009708736
ACC-004703,Kerry,2023-08-27,22:28:00,52.22737590828197,-9.72058965216286,2,1,2,Rural,Daylight,2023-08-27 22:28:00,22,Sunday,8,True,0,1.75,14.8,3.7,20.8,156000,0.42,1,0,2.289,0.9102564102564101
ACC-004704,Cork,2024-03-05,20:06:00,51.91555546837848,-8.488033800328997,1,0,2,Urban,Darkness,2024-03-05 20:06:00,20,Tuesday,3,False,0,0.9500000000000001,7.4,3.0,26.8,584000,0.72,1,1,2.804,0.2945205479452055
ACC-004705,Cork,2024-12-09,05:27:00,51.92543542448839,-8.321318491956344,2,2,2,Urban,Darkness,2024-12-09 05:27:00,5,Monday,12,False,0,2.0,3.3,0.0,23.5,584000,0.72,0,0,2.38,0.2945205479452055
ACC-004706,Dublin,2023-04-03,03:16:00,53.34597073863761,-6.296453211265778,1,0,1,Urban,Daylight,2023-04-03 03:16:00,3,Monday,4,False,0,0.75,8.3,0.0,26.5,1453000,1.0,0,1,1.2199999999999998,0.13764624913971094
ACC-004707,Dublin,2024-04-14,21:33:00,53.39224068226346,-6.327405352536854,3,0,1,Urban,Daylight,2024-04-14 21:33:00,21,Sunday,4,True,0,1.85,8.8,0.6,28.0,1453000,1.0,0,1,1.4099999999999997,0.13764624913971094
ACC-004708,Cork,2024-05-23,19:50:00,51.758033362340605,-8.534325552373792,1,1,2,Urban,Darkness,2024-05-23 19:50:00,19,Thursday,5,False,0,1.2000000000000002,11.0,0.0,26.1,584000,0.72,0,1,0.783,0.2945205479452055
ACC-004709,Cork,2023-11-01,02:07:00,51.883490037181296,-8.610917072438625,2,1,2,Urban,Darkness,2023-11-01 02:07:00,2,Wednesday,11,False,0,1.75,9.4,9.4,32.4,584000,0.72,1,1,5.352,0.2945205479452055
ACC-004710,Galway,2024-09-18,23:17:00,53.28513853011306,-9.14767474105351,1,0,1,Rural,Darkness,2024-09-18 23:17:00,23,Wednesday,9,False,0,0.75,14.1,0.0,8.2,292000,0.55,0,0,0.24599999999999997,0.5308219178082193
ACC-004711,Dublin,2023-05-22,17:24:00,53.3093823253841,-6.18803917787248,2,1,1,Urban,Daylight,2023-05-22 17:24:00,17,Monday,5,False,1,1.55,13.0,0.0,20.5,1453000,1.0,0,0,0.6149999999999999,0.13764624913971094
ACC-004712,Limerick,2025-03-06,12:38:00,52.75569234600573,-8.595928479494793,1,0,2,Rural,Daylight,2025-03-06 12:38:00,12,Thursday,3,False,0,0.9500000000000001,9.7,3.3,30.7,210000,0.5,1,1,2.481,0.7142857142857142
ACC-004713,Galway,2025-04-24,01:49:00,53.33106761276017,-8.979203293325996,2,2,3,Rural,Darkness,2025-04-24 01:49:00,1,Thursday,4,False,0,2.2,11.5,10.9,24.9,292000,0.55,1,0,5.652,0.5308219178082193
ACC-004714,Waterford,2023-01-10,10:16:00,52.25594787380586,-7.169778069392367,2,0,1,Urban,Daylight,2023-01-10 10:16:00,10,Tuesday,1,False,0,1.3,9.9,21.0,41.3,127000,0.44,1,1,10.714,1.1338582677165354
